0.000324	-0.865013
0.000325	-0.911204
0.000326	-0.986771
0.000327	-0.949968
0.000328	-0.843097
0.000329	-1.115253
0.000330	-1.125456
0.000331	-1.181377
0.000332	-1.007603
0.000333	-0.907884
0.000334	-1.082976
0.000335	-0.842216
0.000336	-0.924922
0.000337	-1.011377
0.000338	-1.133739
0.000339	-1.157756
0.000340	-1.296076
0.000341	-1.187016
0.000342	-1.278398
0.000343	-1.117000
0.000344	-1.268195
0.000345	-1.208646
0.000346	-1.651368
0.000347	-1.072796
0.000348	-1.369884
0.000349	-1.401555
0.000350	-1.440901
0.000351	-1.455576
0.000352	-1.104604
0.000353	-1.237595
0.000354	-1.494178
0.000355	-1.689794
0.000356	-1.216161
0.000357	-1.663288
0.000358	-1.313864
0.000359	-1.309005
0.000360	-1.236154
0.000361	-1.564981
0.000362	-1.532462
0.000363	-1.461131
0.000364	-1.421130
0.000365	-1.433318
0.000366	-1.503429
0.000367	-1.394081
0.000368	-1.486834
0.000369	-1.509060
0.000370	-1.261538
0.000371	-1.266446
0.000372	-1.591166
0.000373	-1.638934
0.000374	-1.345896
0.000375	-1.572371
0.000376	-1.437236
0.000377	-1.587385
0.000378	-1.424360
0.000379	-1.207850
0.000380	-1.613691
0.000381	-1.543461
0.000382	-1.504379
0.000383	-2.000843
0.000384	-1.355958
0.000385	-1.657713
0.000386	-1.617129
0.000387	-1.248797
0.000388	-1.627165
0.000389	-1.619952
0.000390	-1.459473
0.000391	-1.664839
0.000392	-1.434516
0.000393	-1.729591
0.000394	-1.587853
0.000395	-1.467724
0.000396	-1.726996
0.000397	-1.692023
0.000398	-1.685629
0.000399	-1.652282
0.000400	-1.489943
0.000401	-1.511115
0.000402	-1.496720
0.000403	-2.000887
0.000404	-1.367419
0.000405	-1.687991
0.000406	-1.587130
0.000407	-1.467471
0.000408	-1.711728
0.000409	-1.729734
0.000410	-1.634119
0.000411	-1.653378
0.000412	-1.550323
0.000413	-1.689230
0.000414	-1.445694
0.000415	-1.637411
0.000416	-1.662064
0.000417	-1.624184
0.000418	-1.626137
0.000419	-1.615613
0.000420	-1.799615
0.000421	-1.883548
0.000422	-1.769669
0.000423	-1.691051
0.000424	-1.634166
0.000425	-1.718833
0.000426	-1.824064
0.000427	-1.777119
0.000428	-1.599237
0.000429	-1.617270
0.000430	-1.745523
0.000431	-1.886047
0.000432	-1.761120
0.000433	-1.918614
0.000434	-1.834736
0.000435	-1.671320
0.000436	-1.893286
0.000437	-1.710117
0.000438	-1.870276
0.000439	-1.833668
0.000440	-1.999425
0.000441	-1.804051
0.000442	-2.002297
0.000443	-1.978731
0.000444	-2.036377
0.000445	-1.964856
0.000446	-1.659996
0.000447	-2.123280
0.000448	-1.958230
0.000449	-1.994454
0.000450	-2.001134
0.000451	-1.824110
0.000452	-2.112144
0.000453	-1.810724
0.000454	-1.930320
0.000455	-1.735384
0.000456	-1.790287
0.000457	-1.866687
0.000458	-1.958649
0.000459	-2.163197
0.000460	-2.037310
0.000461	-1.804479
0.000462	-1.944917
0.000463	-1.796227
0.000464	-2.169615
0.000465	-2.060919
0.000466	-2.274065
0.000467	-2.036450
0.000468	-1.968977
0.000469	-1.983110
0.000470	-2.177162
0.000471	-2.095035
0.000472	-2.158736
0.000473	-2.262972
0.000474	-2.308763
0.000475	-2.012611
0.000476	-1.973264
0.000477	-2.010084
0.000478	-2.194559
0.000479	-2.080168
0.000480	-1.997897
0.000481	-2.051397
0.000482	-2.206375
0.000483	-2.131974
0.000484	-2.061848
0.000485	-2.141290
0.000486	-2.041289
0.000487	-2.190345
0.000488	-2.083406
0.000489	-2.044560
0.000490	-1.912102
0.000491	-2.131279
0.000492	-2.317486
0.000493	-1.942126
0.000494	-1.950019
0.000495	-1.985893
0.000496	-1.988760
0.000497	-2.022995
0.000498	-2.184660
0.000499	-2.239078
0.000500	-2.174529
0.000501	-2.192894
0.000502	-2.243237
0.000503	-1.997037
0.000504	-1.826907
0.000505	-2.208139
0.000506	-1.767558
0.000507	-2.098489
0.000508	-1.875676
0.000509	-1.997999
0.000510	-1.995666
0.000511	-1.981013
0.000512	-1.904883
0.000513	-1.848862
0.000514	-2.089421
0.000515	-1.815585
0.000516	-1.996379
0.000517	-2.052166
0.000518	-1.789104
0.000519	-1.952413
0.000520	-1.904562
0.000521	-1.837042
0.000522	-2.141058
0.000523	-2.109988
0.000524	-1.664600
0.000525	-1.525359
0.000526	-1.883737
0.000527	-1.602557
0.000528	-1.805738
0.000529	-1.901873
0.000530	-1.874789
0.000531	-1.907712
0.000532	-1.547709
0.000533	-1.529847
0.000534	-1.584884
0.000535	-1.449943
0.000536	-1.927369
0.000537	-1.586705
0.000538	-1.583206
0.000539	-1.556606
0.000540	-1.583463
0.000541	-1.623380
0.000542	-1.205745
0.000543	-1.162335
0.000544	-1.380059
0.000545	-1.403371
0.000546	-1.318037
0.000547	-1.123570
0.000548	-1.031954
0.000549	-1.144198
0.000550	-1.248918
0.000551	-1.202162
0.000552	-1.319059
0.000553	-1.282914
0.000554	-1.100034
0.000555	-1.098278
0.000556	-1.240875
0.000557	-1.243089
0.000558	-0.832389
0.000559	-1.038809
0.000560	-0.912507
0.000561	-1.075590
0.000562	-1.137765
0.000563	-0.750997
0.000564	-0.757215
0.000565	-0.689755
0.000566	-0.833199
0.000567	-0.773296
0.000568	-0.987778
0.000569	-1.153154
0.000570	-0.653034
0.000571	-0.632875
0.000572	-0.784255
0.000573	-0.614891
0.000574	-0.594356
0.000575	-0.464759
0.000576	-0.617576
0.000577	-0.610970
0.000578	-0.417047
0.000579	-0.693127
0.000580	-0.563593
0.000581	-0.557821
0.000582	-0.303193
0.000583	-0.385112
0.000584	-0.417473
0.000585	-0.206660
0.000586	0.105928
0.000587	-0.214314
0.000588	-0.103681
0.000589	-0.050156
0.000590	-0.122122
0.000591	-0.226144
0.000592	-0.250489
0.000593	-0.111370
0.000594	-0.094340
0.000595	-0.047753
0.000596	0.049190
0.000597	0.047276
0.000598	-0.030764
0.000599	0.043109
0.000600	-0.058131
0.000601	0.040615
0.000602	0.297205
0.000603	0.436280
0.000604	0.275962
0.000605	0.280655
0.000606	0.242288
0.000607	0.085491
0.000608	0.366352
0.000609	0.353456
0.000610	0.333332
0.000611	0.425999
0.000612	0.304814
0.000613	0.577714
0.000614	0.591014
0.000615	0.419229
0.000616	0.596592
0.000617	0.832439
0.000618	0.557698
0.000619	0.481175
0.000620	0.355676
0.000621	0.412299
0.000622	0.632465
0.000623	0.629656
0.000624	0.476936
0.000625	0.628817
0.000626	0.846342
0.000627	0.703236
0.000628	0.767404
0.000629	0.705732
0.000630	1.093685
0.000631	0.842333
0.000632	0.870770
0.000633	0.763207
0.000634	0.791354
0.000635	0.647210
0.000636	0.833749
0.000637	0.934097
0.000638	0.731450
0.000639	0.673791
0.000640	0.768933
0.000641	0.758090
0.000642	0.963493
0.000643	0.886246
0.000644	0.935472
0.000645	0.700840
0.000646	0.985750
0.000647	0.906457
0.000648	1.175784
0.000649	0.936566
0.000650	1.041334
0.000651	1.035239
0.000652	0.795942
0.000653	1.211073
0.000654	0.877151
0.000655	0.794014
0.000656	1.191326
0.000657	0.874080
0.000658	1.144389
0.000659	1.116591
0.000660	0.640411
0.000661	0.925891
0.000662	1.274616
0.000663	1.064935
0.000664	1.139974
0.000665	1.161582
0.000666	1.233070
0.000667	1.288394
0.000668	1.222048
0.000669	1.166440
0.000670	1.168969
0.000671	1.224452
0.000672	0.999898
0.000673	1.100468
0.000674	0.887039
0.000675	1.168332
0.000676	1.089346
0.000677	1.288218
0.000678	1.276345
0.000679	1.030275
0.000680	1.036605
0.000681	1.267027
0.000682	1.220238
0.000683	0.990359
0.000684	1.429709
0.000685	1.315736
0.000686	1.000878
0.000687	1.263656
0.000688	1.273604
0.000689	1.216293
0.000690	1.177764
0.000691	1.559930
0.000692	1.444662
0.000693	1.438872
0.000694	1.235382
0.000695	1.379266
0.000696	1.470475
0.000697	1.533787
0.000698	1.520746
0.000699	1.705142
0.000700	1.578041
0.000701	1.452289
0.000702	1.449823
0.000703	1.436924
0.000704	1.270542
0.000705	1.507475
0.000706	1.525839
0.000707	1.582153
0.000708	1.622319
0.000709	1.462954
0.000710	1.505851
0.000711	1.595931
0.000712	1.342351
0.000713	1.597182
0.000714	1.498227
0.000715	1.721405
0.000716	1.582143
0.000717	1.785732
0.000718	1.519658
0.000719	1.660987
0.000720	1.540130
0.000721	1.549282
0.000722	1.726710
0.000723	1.868255
0.000724	1.742308
0.000725	1.796798
0.000726	1.702971
0.000727	1.845315
0.000728	1.888473
0.000729	1.692525
0.000730	1.594384
0.000731	1.724663
0.000732	1.530412
0.000733	1.806410
0.000734	1.804103
0.000735	2.004272
0.000736	2.095561
0.000737	1.946887
0.000738	2.055253
0.000739	1.626833
0.000740	2.089567
0.000741	1.976681
0.000742	1.878702
0.000743	2.050926
0.000744	2.054892
0.000745	2.157893
0.000746	2.328202
0.000747	2.192341
0.000748	1.997750
0.000749	2.225496
0.000750	2.172123
0.000751	2.291586
0.000752	2.062298
0.000753	2.056597
0.000754	2.213944
0.000755	2.197698
0.000756	2.276320
0.000757	2.468364
0.000758	2.024876
0.000759	2.274162
0.000760	2.294272
0.000761	2.469625
0.000762	2.353077
0.000763	2.230126
0.000764	2.518551
0.000765	2.291968
0.000766	2.137454
0.000767	2.327693
0.000768	2.425034
0.000769	2.290156
0.000770	2.407437
0.000771	2.335729
0.000772	2.201115
0.000773	2.376911
0.000774	2.388964
0.000775	2.272445
0.000776	2.246569
0.000777	2.502591
0.000778	2.393522
0.000779	2.222094
0.000780	2.384573
0.000781	2.562595
0.000782	2.511243
0.000783	2.400271
0.000784	2.242312
0.000785	2.282847
0.000786	2.161117
0.000787	2.381988
0.000788	2.452808
0.000789	2.399067
0.000790	2.582416
0.000791	2.472299
0.000792	2.397237
0.000793	2.429801
0.000794	2.262236
0.000795	2.223938
0.000796	2.513079
0.000797	2.379987
0.000798	2.458459
0.000799	2.566095
0.000800	2.369949
0.000801	2.339413
0.000802	2.355050
0.000803	2.274420
0.000804	2.357423
0.000805	2.060292
0.000806	2.512432
0.000807	2.360672
0.000808	2.268162
0.000809	2.076554
0.000810	1.965633
0.000811	2.235746
0.000812	2.286165
0.000813	2.254965
0.000814	2.072815
0.000815	2.040972
0.000816	2.211815
0.000817	2.035584
0.000818	2.178414
0.000819	1.892573
0.000820	1.937253
0.000821	2.115638
0.000822	1.891595
0.000823	1.638489
0.000824	2.279903
0.000825	1.929656
0.000826	2.233173
0.000827	1.779065
0.000828	1.733061
0.000829	1.936965
0.000830	1.778444
0.000831	1.728628
0.000832	1.646903
0.000833	1.784249
0.000834	1.844540
0.000835	1.565333
0.000836	1.826461
0.000837	1.694664
0.000838	1.881883
0.000839	1.554409
0.000840	1.546753
0.000841	1.590282
0.000842	1.498479
0.000843	1.618260
0.000844	1.434772
0.000845	1.350419
0.000846	1.383223
0.000847	1.563508
0.000848	1.596882
0.000849	1.772604
0.000850	1.390598
0.000851	1.247031
0.000852	1.558045
0.000853	1.213210
0.000854	1.442291
0.000855	1.123498
0.000856	1.433064
0.000857	1.141115
0.000858	1.612787
0.000859	1.025501
0.000860	1.296671
0.000861	1.128586
0.000862	1.035111
0.000863	1.009977
0.000864	1.025899
0.000865	1.051781
0.000866	1.014528
0.000867	1.124300
0.000868	1.143353
0.000869	0.886394
0.000870	1.043273
0.000871	0.993576
0.000872	0.579654
0.000873	0.984696
0.000874	1.024390
0.000875	0.590899
0.000876	0.725403
0.000877	0.672035
0.000878	0.713424
0.000879	0.883259
0.000880	0.692218
0.000881	0.621962
0.000882	0.708860
0.000883	0.403439
0.000884	0.529176
0.000885	0.440826
0.000886	0.476206
0.000887	0.613523
0.000888	0.681088
0.000889	0.313485
0.000890	0.503028
0.000891	0.436179
0.000892	0.340563
0.000893	0.556160
0.000894	0.555558
0.000895	0.281943
0.000896	0.009043
0.000897	0.213507
0.000898	0.073480
0.000899	0.515101
0.000900	-0.068400
0.000901	0.084405
0.000902	0.145459
0.000903	0.172821
0.000904	0.200648
0.000905	-0.032956
0.000906	0.305168
0.000907	0.154489
0.000908	0.148045
0.000909	0.072550
0.000910	0.295616
0.000911	0.047707
0.000912	-0.125400
0.000913	0.041302
0.000914	0.006741
0.000915	-0.097560
0.000916	-0.062956
0.000917	0.137051
0.000918	0.054410
0.000919	0.034453
0.000920	-0.082285
0.000921	-0.084923
0.000922	-0.180860
0.000923	-0.126067
0.000924	-0.098551
0.000925	-0.039008
0.000926	-0.351890
0.000927	-0.211351
0.000928	-0.483038
0.000929	-0.178923
0.000930	-0.260057
0.000931	-0.278928
0.000932	-0.135973
0.000933	0.008456
0.000934	-0.517872
0.000935	-0.662702
0.000936	0.039606
0.000937	-0.204917
0.000938	-0.282281
0.000939	-0.285611
0.000940	-0.393350
0.000941	-0.577184
0.000942	-0.222368
0.000943	-0.328248
0.000944	-0.377403
0.000945	-0.272947
0.000946	-0.276921
0.000947	-0.237223
0.000948	-0.593057
0.000949	-0.630060
0.000950	-0.517033
0.000951	-0.369599
0.000952	-0.346828
0.000953	-0.507737
0.000954	-0.355413
0.000955	-0.574781
0.000956	-0.592745
0.000957	-0.359050
0.000958	-0.407135
0.000959	-0.352796
0.000960	-0.206041
0.000961	-0.511448
0.000962	-0.385399
0.000963	-0.785971
0.000964	-0.482204
0.000965	-0.573036
0.000966	-0.505002
0.000967	-0.706483
0.000968	-0.571762
0.000969	-0.744462
0.000970	-0.606321
0.000971	-0.537606
0.000972	-0.436317
0.000973	-0.569775
0.000974	-0.641965
0.000975	-0.610108
0.000976	-0.710347
0.000977	-0.767614
0.000978	-0.551666
0.000979	-0.829430
0.000980	-0.689469
0.000981	-0.876979
0.000982	-0.750981
0.000983	-0.754032
0.000984	-0.683434
0.000985	-0.978284
0.000986	-0.878882
0.000987	-0.680621
0.000988	-0.784518
0.000989	-0.988525
0.000990	-0.806244
0.000991	-1.013605
0.000992	-0.820348
0.000993	-1.111066
0.000994	-1.034145
0.000995	-1.098097
0.000996	-0.973518
0.000997	-0.895057
0.000998	-1.221713
0.000999	-1.207538
0.001000	-0.985299
